2n,+1,+100
0.00000167,0.00002343,0.00000124
0.00000167,0.00002371,0.00000124
0.00000173,0.00002407,0.00000125
0.00000171,0.00002419,0.00000126
0.00000173,0.00002443,0.00000128
0.00000173,0.00002482,0.00000128
0.00000173,0.00003822,0.00000134
0.00000175,0.00002545,0.00000127
0.00000176,0.00002563,0.00000130
0.00000174,0.00002590,0.00000130
0.00000176,0.00002621,0.00000132
0.00000176,0.00002648,0.00000130
0.00000177,0.00002680,0.00000131
0.00000174,0.00002703,0.00000130
0.00000179,0.00002726,0.00000135
0.00000176,0.00002761,0.00000132
0.00000180,0.00002798,0.00000133
0.00000178,0.00002813,0.00000133
0.00000179,0.00002852,0.00000134
0.00000181,0.00002888,0.00000136
0.00000180,0.00002920,0.00000136
0.00000180,0.00004235,0.00000145
0.00000186,0.00003163,0.00000138
0.00000183,0.00003065,0.00000138
0.00000184,0.00003098,0.00000138
0.00000184,0.00003123,0.00000138
0.00000186,0.00003161,0.00000139
0.00000186,0.00003199,0.00000140
0.00000187,0.00003222,0.00000141
0.00000187,0.00003255,0.00000142
0.00000188,0.00004554,0.00000150
0.00000193,0.00003252,0.00000143
0.00000191,0.00003298,0.00000143
0.00000192,0.00003425,0.00000145
0.00000187,0.00003361,0.00000143
0.00000194,0.00003391,0.00000147
0.00000189,0.00003424,0.00000144
0.00000194,0.00003508,0.00000147
0.00000193,0.00003494,0.00000150
0.00000196,0.00003531,0.00000148
0.00000194,0.00003550,0.00000147
0.00000197,0.00003609,0.00000149
0.00000196,0.00004934,0.00000157
0.00000197,0.00003726,0.00000151
0.00000197,0.00003774,0.00000151
0.00000196,0.00003801,0.00000151
0.00000197,0.00003847,0.00000151
0.00000198,0.00003881,0.00000152
0.00000199,0.00003917,0.00000154
0.00000201,0.00003960,0.00000153
0.00000199,0.00004005,0.00000155
0.00000199,0.00004020,0.00000153
0.00000201,0.00004046,0.00000155
0.00000204,0.00004287,0.00000156
0.00000204,0.00004066,0.00000157
0.00000208,0.00004082,0.00000157
0.00000205,0.00004127,0.00000157
0.00000203,0.00004165,0.00000167
0.00000206,0.00004186,0.00000160
0.00000205,0.00004251,0.00000207
0.00000211,0.00004294,0.00000208
0.00000210,0.00005009,0.00000208
0.00000209,0.00004349,0.00000391
0.00000210,0.00004378,0.00000210
0.00000208,0.00004422,0.00000206
0.00000214,0.00004460,0.00000209
0.00000212,0.00004492,0.00000210
0.00000211,0.00004547,0.00000210
0.00000214,0.00004561,0.00000210
0.00000213,0.00004622,0.00000211
0.00000217,0.00004690,0.00001508
0.00000215,0.00004721,0.00000216
0.00000217,0.00008061,0.00000221
0.00000218,0.00004844,0.00000214
0.00000215,0.00004890,0.00000216
0.00000215,0.00004939,0.00000215
0.00000216,0.00004967,0.00000215
0.00000218,0.00005021,0.00000224
0.00000216,0.00005058,0.00000218
0.00000222,0.00005090,0.00000216
0.00000217,0.00005130,0.00000218
0.00000221,0.00005177,0.00002216
0.00000226,0.00005152,0.00000222
0.00000221,0.00005165,0.00000219
0.00000221,0.00005216,0.00000220
0.00000225,0.00005273,0.00000221
0.00000226,0.00005307,0.00000223
0.00000223,0.00005344,0.00000223
0.00000224,0.00005350,0.00000221
0.00000225,0.00005408,0.00000427
0.00000225,0.00005466,0.00000225
0.00000222,0.00005491,0.00000224
0.00000224,0.00005523,0.00000228
0.00000230,0.00005595,0.00000226
0.00000227,0.00005615,0.00000226
0.00000228,0.00005668,0.00000229
0.00000230,0.00005711,0.00000230
0.00000230,0.00005855,0.00000425
0.00000230,0.00005923,0.00000229
0.00000232,0.00005958,0.00000227
0.00000230,0.00006002,0.00000231
0.00000229,0.00006040,0.00000230
0.00000236,0.00006079,0.00000234
0.00000231,0.00006100,0.00000232
0.00000236,0.00006200,0.00000238
0.00000235,0.00006215,0.00000480
0.00000234,0.00006280,0.00000234
0.00000235,0.00006338,0.00000235
0.00000235,0.00006351,0.00000236
0.00000236,0.00006431,0.00000235
0.00000236,0.00006446,0.00000236
0.00000296,0.00006489,0.00001780
0.00000298,0.00006438,0.00000239
0.00000295,0.00006530,0.00000239
0.00000296,0.00006528,0.00000249
0.00000296,0.00006575,0.00000242
0.00000295,0.00006618,0.00000244
0.00000298,0.00006635,0.00000253
0.00000296,0.00006718,0.00000248
0.00000297,0.00006749,0.00000247
0.00000296,0.00006815,0.00000244
0.00000296,0.00006877,0.00000248
0.00000296,0.00006891,0.00000251
0.00000299,0.00006968,0.00000251
0.00000296,0.00006932,0.00000243
0.00000296,0.00006964,0.00000248
0.00000296,0.00007011,0.00000245
0.00000296,0.00007059,0.00000249
0.00000297,0.00008915,0.00000245
0.00000300,0.00007135,0.00000248
0.00000299,0.00007199,0.00000248
0.00000301,0.00007260,0.00000246
0.00000301,0.00007285,0.00000248
0.00000300,0.00007346,0.00000254
0.00000305,0.00007422,0.00000251
0.00000301,0.00007467,0.00000248
0.00000302,0.00007540,0.00000249
0.00000301,0.00007557,0.00000250
0.00000301,0.00007627,0.00000256
0.00000306,0.00007672,0.00000252
0.00000304,0.00007698,0.00000255
0.00000305,0.00007772,0.00000258
0.00000309,0.00007834,0.00000256
0.00000307,0.00007894,0.00000252
0.00000307,0.00007931,0.00000253
0.00000307,0.00007965,0.00000255
0.00000305,0.00008014,0.00000261
0.00000308,0.00008087,0.00000257
0.00000309,0.00008143,0.00000260
0.00000313,0.00008210,0.00000262
0.00000314,0.00008244,0.00000261
0.00000315,0.00008302,0.00000260
0.00000309,0.00008364,0.00000260
0.00000310,0.00008402,0.00000264
0.00000314,0.00008481,0.00000265
0.00000316,0.00008524,0.00000261
0.00000316,0.00008584,0.00000264
0.00000315,0.00008636,0.00000267
0.00000318,0.00008703,0.00000267
0.00000312,0.00008753,0.00000319
0.00000315,0.00008789,0.00000319
0.00000314,0.00008858,0.00000320
0.00000318,0.00008896,0.00002555
0.00000325,0.00008991,0.00000325
0.00000321,0.00009023,0.00000333
0.00000321,0.00009107,0.00000336
0.00000320,0.00009182,0.00000330
0.00000322,0.00009228,0.00000331
0.00000321,0.00009267,0.00000328
0.00000321,0.00009285,0.00000330
0.00000323,0.00009413,0.00000336
0.00000324,0.00009421,0.00000328
0.00000323,0.00009445,0.00000334
0.00000323,0.00009524,0.00000339
0.00000325,0.00009573,0.00000336
0.00000324,0.00009650,0.00000334
0.00000326,0.00009690,0.00000330
0.00000325,0.00009752,0.00000333
0.00000326,0.00009803,0.00000342
0.00000330,0.00011284,0.00000336
0.00000331,0.00009919,0.00000334
0.00000334,0.00009989,0.00000344
0.00000334,0.00010037,0.00000338
0.00000332,0.00010104,0.00000339
0.00000331,0.00010166,0.00000338
0.00000332,0.00010214,0.00000338
0.00000332,0.00010265,0.00000346
0.00000336,0.00010350,0.00000337
0.00000335,0.00010404,0.00000344
0.00000336,0.00010464,0.00000350
0.00000335,0.00010530,0.00000340
0.00000337,0.00010590,0.00000344
0.00000337,0.00010656,0.00000342
0.00000337,0.00010702,0.00000343
0.00000338,0.00010753,0.00000347
0.00000341,0.00010837,0.00000343
0.00000337,0.00010895,0.00000348
0.00000342,0.00020178,0.00000493
0.00000459,0.00014029,0.00000434
0.00000432,0.00013903,0.00000439
0.00000427,0.00013480,0.00000348
0.00000343,0.00011199,0.00000350
0.00000345,0.00011266,0.00000358
0.00000347,0.00011328,0.00000350
0.00000342,0.00011367,0.00000350
0.00000344,0.00011456,0.00000361
0.00000345,0.00011523,0.00000350
0.00000344,0.00011582,0.00000356
0.00000344,0.00011633,0.00000349
0.00000346,0.00011700,0.00000353
0.00000348,0.00013583,0.00000362
0.00000354,0.00011849,0.00000351
0.00000351,0.00011903,0.00000354
0.00000348,0.00011955,0.00000365
0.00000357,0.00012067,0.00000357
0.00000353,0.00012125,0.00000359
0.00000351,0.00012186,0.00000355
0.00000354,0.00012242,0.00000356
0.00000359,0.00014715,0.00000360
0.00000359,0.00012343,0.00000360
0.00000353,0.00012384,0.00000363
0.00000353,0.00012481,0.00000363
0.00000356,0.00012542,0.00000360
0.00000358,0.00012591,0.00000364
0.00000357,0.00012672,0.00000358
0.00000357,0.00013697,0.00000364
0.00000362,0.00019248,0.00000375
0.00000371,0.00013124,0.00000366
0.00000360,0.00013200,0.00000364
0.00000361,0.00013257,0.00000367
0.00000365,0.00013343,0.00000368
0.00000364,0.00013397,0.00000366
0.00000361,0.00014885,0.00000370
0.00000365,0.00013267,0.00000368
0.00000363,0.00013292,0.00000371
0.00000368,0.00013381,0.00000366
0.00000363,0.00013505,0.00000370
0.00000364,0.00013552,0.00000376
0.00000370,0.00013609,0.00000372
0.00000364,0.00013683,0.00000376
0.00000366,0.00013738,0.00000366
0.00000364,0.00013793,0.00000374
0.00000365,0.00013837,0.00000380
0.00000367,0.00013931,0.00000370
0.00000367,0.00014002,0.00000374
0.00000366,0.00014033,0.00000389
0.00000371,0.00014145,0.00000376
0.00000369,0.00014196,0.00000376
0.00000373,0.00014266,0.00000375
0.00000368,0.00014351,0.00000377
0.00000371,0.00014424,0.00000384
0.00000378,0.00014490,0.00000376
0.00000373,0.00014550,0.00000381
0.00000375,0.00014615,0.00000384
0.00000381,0.00014735,0.00000384
0.00000373,0.00015442,0.00000386
0.00000378,0.00014822,0.00000380
0.00000383,0.00014864,0.00000382
0.00000379,0.00014970,0.00000384
0.00000377,0.00015041,0.00000458
0.00000375,0.00015115,0.00000457
0.00000379,0.00015154,0.00000464
0.00000385,0.00015268,0.00000461
0.00000380,0.00015306,0.00000484
0.00000381,0.00015396,0.00000463
0.00000381,0.00015462,0.00000460
0.00000382,0.00015545,0.00000471
0.00000383,0.00015617,0.00000463
0.00000384,0.00015680,0.00000465
0.00000382,0.00015757,0.00000467
0.00000384,0.00015841,0.00000462
0.00000385,0.00015879,0.00000462
0.00000386,0.00015998,0.00000466
0.00000383,0.00016036,0.00000464
0.00000388,0.00016122,0.00000485
0.00000390,0.00016189,0.00000466
0.00000390,0.00016255,0.00000463
0.00000390,0.00016317,0.00000471
0.00000388,0.00016372,0.00000470
0.00000389,0.00016486,0.00000467
0.00000390,0.00016552,0.00000470
0.00000388,0.00018795,0.00000468
0.00000396,0.00018543,0.00000483
0.00000394,0.00016794,0.00000473
0.00000390,0.00016851,0.00000471
0.00000393,0.00016948,0.00000479
0.00000394,0.00017047,0.00000472
0.00000396,0.00017112,0.00000475
0.00000398,0.00017163,0.00000472
0.00000395,0.00017219,0.00000474
0.00000397,0.00017292,0.00000482
0.00000395,0.00017381,0.00000476
0.00000401,0.00018591,0.00000630
0.00000549,0.00018417,0.00000497
0.00000400,0.00017593,0.00000475
0.00000401,0.00017677,0.00000484
0.00000401,0.00017750,0.00000478
0.00000401,0.00019233,0.00000479
0.00000407,0.00017947,0.00000495
0.00000405,0.00017972,0.00000484
0.00000403,0.00018047,0.00000483
0.00000402,0.00018116,0.00000487
0.00000402,0.00018229,0.00000483
0.00000407,0.00018288,0.00000484
0.00000407,0.00018345,0.00000485
0.00000405,0.00018415,0.00000482
0.00000409,0.00019121,0.00000493
0.00000407,0.00018578,0.00000487
0.00000409,0.00018658,0.00000485
0.00000410,0.00018738,0.00000493
0.00000411,0.00018843,0.00000482
0.00000411,0.00018877,0.00000488
0.00000409,0.00020063,0.00000490
0.00000415,0.00019077,0.00000487
0.00000415,0.00019150,0.00000497
0.00000412,0.00020777,0.00000492
0.00000419,0.00019327,0.00000496
0.00000417,0.00019364,0.00000500
0.00000416,0.00019419,0.00000491
0.00000418,0.00019505,0.00000489
0.00000414,0.00019605,0.00000493
0.00000417,0.00019667,0.00000493
0.00000415,0.00019775,0.00000502
0.00000416,0.00019867,0.00000493
0.00000417,0.00019925,0.00000495
0.00000419,0.00020019,0.00000503
0.00000419,0.00020715,0.00000499
0.00000418,0.00020185,0.00000498
0.00000421,0.00020229,0.00000495
0.00000419,0.00020307,0.00000497
0.00000423,0.00021748,0.00000512
0.00000430,0.00020509,0.00000496
0.00000426,0.00020566,0.00000504
0.00000423,0.00020660,0.00000506
0.00000421,0.00021194,0.00000504
0.00000423,0.00021279,0.00000505
0.00000424,0.00021365,0.00000503
0.00000423,0.00020993,0.00000502
0.00000424,0.00021080,0.00000511
0.00000426,0.00021148,0.00000501
0.00000430,0.00021221,0.00000502
0.00000427,0.00021304,0.00000512
0.00000431,0.00021394,0.00000509
0.00000428,0.00021493,0.00000507
0.00000427,0.00021542,0.00000509
0.00000431,0.00022397,0.00000512
0.00000435,0.00021763,0.00000515
0.00000430,0.00022191,0.00000531
0.00000435,0.00021913,0.00000512
0.00000431,0.00021976,0.00000517
0.00000434,0.00022071,0.00000515
0.00000432,0.00022153,0.00000517
0.00000434,0.00022241,0.00000514
0.00000433,0.00022312,0.00000515
0.00000437,0.00022395,0.00000519
0.00000439,0.00022462,0.00000515
0.00000440,0.00022546,0.00000515
0.00000441,0.00022636,0.00000518
0.00000438,0.00022740,0.00000518
0.00000440,0.00022825,0.00000605
0.00000444,0.00022915,0.00000607
0.00000442,0.00023013,0.00000603
0.00000446,0.00023077,0.00000623
0.00000444,0.00027724,0.00000623
0.00000454,0.00024171,0.00000620
0.00000442,0.00023905,0.00000629
0.00000447,0.00023961,0.00000618
0.00000538,0.00023942,0.00001539
0.00000533,0.00027097,0.00000620
0.00000539,0.00023740,0.00000623
0.00000538,0.00023785,0.00000632
0.00000537,0.00023882,0.00000620
0.00000540,0.00025799,0.00000626
0.00000541,0.00024043,0.00000623
0.00000536,0.00024109,0.00000617
0.00000544,0.00024234,0.00000618
0.00000539,0.00027651,0.00000621
0.00000544,0.00024414,0.00000620
0.00000539,0.00024511,0.00000622
0.00000544,0.00025241,0.00000624
0.00000543,0.00024646,0.00000622
0.00000546,0.00024744,0.00000631
0.00000546,0.00024847,0.00000624
0.00000545,0.00024933,0.00000624
0.00000543,0.00025011,0.00000621
0.00000542,0.00025118,0.00000623
0.00000543,0.00025171,0.00000629
0.00000544,0.00025255,0.00000625
0.00000544,0.00027465,0.00000631
0.00000554,0.00026029,0.00000629
0.00000546,0.00026090,0.00000628
0.00000548,0.00025646,0.00000630
0.00000549,0.00025707,0.00000628
0.00000549,0.00025835,0.00000632
0.00000547,0.00026541,0.00000636
0.00000554,0.00025993,0.00000628
0.00000553,0.00026134,0.00000634
0.00000555,0.00026182,0.00000636
0.00000549,0.00026285,0.00000635
0.00000552,0.00027836,0.00000635
0.00000553,0.00027088,0.00000633
0.00000554,0.00027134,0.00000634
0.00000560,0.00027244,0.00000639
0.00000557,0.00027277,0.00000635
0.00000560,0.00027454,0.00000634
0.00000560,0.00027487,0.00000640
0.00000562,0.00027551,0.00000634
0.00000557,0.00027711,0.00000640
0.00000559,0.00029436,0.00000637
0.00000558,0.00028536,0.00000642
0.00000562,0.00028002,0.00000643
0.00000566,0.00028001,0.00000637
0.00000568,0.00028207,0.00000643
0.00000563,0.00028240,0.00000645
0.00000564,0.00028368,0.00000642
0.00000560,0.00028483,0.00000647
0.00000564,0.00028541,0.00000639
0.00000565,0.00028607,0.00000644
0.00000559,0.00028716,0.00000648
0.00000566,0.00028801,0.00000645
0.00000568,0.00030260,0.00000654
0.00000570,0.00029147,0.00000653
0.00000569,0.00030600,0.00000653
0.00000571,0.00028607,0.00000646
0.00000572,0.00028695,0.00000649
0.00000568,0.00029904,0.00000650
0.00000573,0.00028944,0.00000652
0.00000572,0.00029030,0.00000653
0.00000568,0.00029082,0.00000651
0.00000570,0.00029188,0.00000657
0.00000576,0.00030316,0.00000655
0.00000574,0.00029358,0.00000652
0.00000574,0.00029462,0.00000650
0.00000574,0.00029538,0.00000652
0.00000575,0.00029687,0.00000657
0.00000574,0.00029724,0.00000653
0.00000574,0.00030443,0.00000660
0.00000578,0.00029946,0.00000658
0.00000579,0.00030060,0.00000656
0.00000575,0.00030162,0.00000660
0.00000579,0.00031568,0.00000656
0.00000581,0.00030303,0.00000658
0.00000578,0.00031969,0.00000672
0.00000751,0.00030568,0.00000660
0.00000584,0.00030651,0.00000658
0.00000583,0.00030766,0.00000667
0.00000587,0.00030799,0.00000667
0.00000581,0.00030895,0.00000661
0.00000584,0.00031056,0.00000661
0.00000583,0.00031737,0.00000669
0.00000585,0.00031221,0.00000678
0.00000588,0.00032818,0.00000673
0.00000585,0.00031434,0.00000666
0.00000591,0.00031539,0.00000669
0.00000590,0.00031622,0.00000664
0.00000583,0.00031731,0.00000666
0.00000604,0.00031854,0.00000676
0.00000602,0.00031969,0.00000675
0.00000590,0.00032058,0.00000680
0.00000590,0.00032145,0.00000776
0.00000590,0.00032250,0.00000776
0.00000595,0.00033642,0.00005607
0.00000604,0.00032424,0.00000778
0.00000600,0.00032548,0.00000778
0.00000596,0.00032639,0.00000774
0.00000595,0.00032732,0.00000784
0.00000595,0.00036985,0.00001137
0.00000900,0.00040463,0.00000786
0.00000598,0.00033074,0.00000790
0.00000599,0.00039010,0.00000797
0.00000752,0.00033267,0.00000783
0.00000602,0.00033400,0.00000787
0.00000601,0.00034609,0.00000787
0.00000603,0.00035735,0.00000788
0.00000606,0.00033666,0.00000790
0.00000604,0.00033736,0.00000780
0.00000604,0.00033855,0.00000786
0.00000607,0.00033953,0.00000790
0.00000610,0.00034068,0.00000783
0.00000603,0.00034293,0.00000789
0.00000606,0.00034291,0.00000786
0.00000607,0.00034396,0.00000786
0.00000606,0.00034510,0.00000795
0.00000606,0.00034614,0.00000789
0.00000607,0.00034674,0.00001388
0.00000609,0.00034792,0.00000793
0.00000613,0.00034903,0.00000792
0.00000606,0.00035757,0.00000793
0.00000614,0.00035874,0.00000791
0.00000609,0.00035960,0.00000797
0.00000615,0.00037048,0.00000855
0.00000612,0.00035549,0.00000801
0.00000612,0.00035558,0.00000797
0.00000611,0.00035663,0.00000803
0.00000614,0.00035759,0.00000794
0.00000612,0.00035911,0.00000798
0.00000616,0.00038078,0.00000800
0.00000614,0.00036065,0.00000802
0.00000621,0.00037638,0.00000812
0.00000613,0.00036381,0.00000799
0.00000614,0.00036384,0.00000804
0.00000617,0.00036490,0.00000808
0.00000623,0.00036613,0.00000804
0.00000621,0.00036718,0.00000804
0.00000617,0.00036818,0.00000799
0.00000623,0.00036922,0.00000805
0.00000622,0.00037069,0.00000812
0.00000626,0.00037876,0.00000806
0.00000619,0.00037328,0.00000807
0.00000624,0.00041953,0.00000822
0.00000626,0.00037624,0.00000807
0.00000621,0.00037546,0.00000807
0.00000627,0.00037744,0.00000805
0.00000624,0.00037827,0.00006330
0.00000637,0.00038997,0.00000831
0.00000630,0.00038026,0.00000816
0.00000626,0.00038169,0.00000821
0.00000634,0.00038256,0.00000820
0.00000628,0.00039465,0.00000815
0.00000627,0.00038459,0.00000814
0.00000633,0.00038582,0.00000815
0.00000632,0.00040350,0.00000813
0.00000634,0.00038807,0.00000820
0.00000633,0.00038982,0.00000819
0.00000630,0.00039025,0.00000822
0.00000634,0.00039117,0.00000821
0.00000638,0.00039211,0.00000817
0.00000634,0.00039338,0.00000821
0.00000636,0.00039433,0.00000821
0.00000632,0.00040217,0.00000825
0.00000636,0.00039675,0.00000824
0.00000636,0.00039743,0.00000817
0.00000640,0.00039930,0.00000822
0.00000637,0.00040010,0.00000826
0.00000639,0.00040132,0.00000823
0.00000638,0.00041839,0.00000833
0.00000645,0.00040389,0.00000823
0.00000644,0.00040496,0.00000826
0.00000640,0.00040555,0.00000827
0.00000648,0.00040650,0.00000822
0.00000639,0.00041351,0.00000826
0.00000646,0.00040865,0.00000833
0.00000646,0.00042496,0.00000828
0.00000646,0.00041139,0.00000831
0.00000643,0.00042154,0.00000827
0.00000645,0.00046329,0.00001143
0.00000929,0.00050504,0.00001069
0.00000838,0.00057117,0.00000866
0.00000656,0.00041930,0.00000836
0.00000654,0.00041843,0.00000842
0.00000653,0.00042849,0.00000837
0.00000651,0.00043276,0.00000842
0.00000650,0.00042176,0.00000833
0.00000649,0.00042310,0.00000838
0.00000653,0.00042393,0.00000835
0.00000656,0.00042489,0.00000835
0.00000649,0.00042654,0.00000837
0.00000655,0.00042728,0.00000847
0.00000652,0.00042839,0.00000836
0.00000652,0.00042999,0.00000963
0.00000658,0.00044480,0.00000961
0.00000655,0.00043230,0.00000960
0.00000660,0.00043337,0.00000969
0.00000655,0.00043486,0.00000962
0.00000664,0.00043576,0.00000972
0.00000663,0.00043687,0.00000966
0.00000653,0.00046190,0.00000967
0.00000658,0.00043942,0.00000965
0.00000658,0.00044081,0.00000968
0.00000658,0.00044111,0.00000962
0.00000664,0.00044892,0.00000979
0.00000665,0.00044357,0.00000968
0.00000661,0.00045955,0.00000975
0.00000665,0.00044614,0.00000974
0.00000668,0.00044706,0.00000966
0.00000662,0.00044818,0.00000968
0.00000664,0.00044933,0.00000968
0.00000664,0.00045227,0.00000966
0.00000672,0.00046771,0.00000982
0.00000667,0.00045945,0.00001357
0.00000918,0.00069591,0.00000977
0.00000672,0.00045659,0.00000980
0.00000670,0.00045666,0.00000972
0.00000666,0.00045884,0.00000973
0.00000673,0.00045916,0.00000971
0.00000667,0.00047209,0.00000978
0.00000672,0.00046138,0.00000983
0.00000672,0.00050329,0.00001545
0.00000676,0.00046412,0.00000982
0.00000671,0.00046578,0.00000984
0.00000674,0.00046625,0.00000975
0.00000672,0.00046700,0.00000977
0.00000673,0.00046896,0.00000978
0.00000671,0.00047047,0.00000981
0.00000677,0.00047155,0.00000986
0.00000678,0.00047186,0.00000979
0.00000673,0.00047354,0.00000984
0.00000675,0.00048621,0.00000994
0.00000684,0.00047606,0.00000980
0.00000679,0.00047727,0.00000979
0.00000679,0.00047892,0.00000981
0.00000675,0.00047934,0.00000986
0.00000679,0.00048109,0.00000987
0.00000676,0.00048218,0.00000987
0.00000678,0.00048381,0.00000990
0.00000683,0.00048508,0.00001005
0.00000680,0.00050912,0.00000986
0.00000684,0.00049620,0.00000989
0.00000678,0.00048912,0.00000985
0.00000684,0.00048933,0.00000988
0.00000684,0.00057158,0.00003062
0.00000697,0.00050702,0.00001000
0.00000684,0.00049362,0.00000993
0.00000686,0.00049426,0.00000996
0.00000687,0.00049533,0.00000995
0.00000686,0.00050358,0.00000999
0.00000686,0.00050877,0.00000990
0.00000684,0.00049963,0.00000995
0.00000691,0.00050053,0.00002153
0.00000688,0.00050246,0.00000994
0.00000686,0.00050306,0.00000996
0.00000690,0.00050487,0.00001014
0.00000688,0.00050587,0.00000996
0.00000691,0.00050709,0.00000997
0.00000691,0.00051485,0.00001005
0.00000693,0.00050993,0.00001004
0.00000691,0.00053018,0.00001011
0.00000693,0.00051192,0.00001001
0.00000695,0.00051329,0.00001000
0.00000697,0.00051448,0.00001009
0.00000694,0.00051609,0.00001001
